n,h_a,h_b,method,reps,limit_coverage,limit_mcse,limit_reps,coverage,mcse,failures,conditional_coverage,T_q025,T_q50,T_q975,T_q025_mcse,T_q50_mcse,T_q975_mcse,T_sd
300,2.0,1.0,G,50000,0.92845,0.0002577413383607682,1000000,0.92828,0.001153917168604402,0,0.92828,-2.8201128214215827,-0.18116621031502383,1.402435464204444,0.026368641587801934,0.007208641176494413,0.007736475497917385,2.060414166951608
300,2.0,2.0,emp,50000,0.909147,0.00028739995196763686,1000000,0.90588,0.0013058439845555821,0,0.90588,-3.3243595456259496,-0.1691766435231955,1.4694964393704104,0.034994418535720176,0.006381985130991287,0.008031903912505727,1.4875476901177065
300,2.0,2.0,G,50000,0.909147,0.00028739995196763686,1000000,0.90762,0.0012949589615119084,0,0.90762,-3.3176943790950375,-0.16833108913643824,1.4521400544153338,0.031995053323148115,0.006391807314648751,0.009815353723788615,1.4837655634327263
300,2.0,3.0,emp,50000,0.924013,0.0002649773119174546,1000000,0.92014,0.0012122902325763416,0,0.92014,-2.8791028588079617,-0.13257378287094507,1.5421198175557636,0.02281082961394887,0.005892549686144571,0.009178087190969237,1.2744624174030525
300,2.0,3.0,G,50000,0.924013,0.0002649773119174546,1000000,0.92252,0.0011956324652668143,0,0.92252,-2.856811583499607,-0.13216076691712558,1.521863461325807,0.026591998560376563,0.006043076689146971,0.008517702233104192,1.264587280729221
300,2.0,4.0,emp,50000,0.937761,0.0002415891282301421,1000000,0.9342,0.0011087863635525102,0,0.9342,-2.522935737041494,-0.09779815067093026,1.6033341574588182,0.020963000505200113,0.004746249261469101,0.009672343919065548,1.0698602770110566
300,2.0,4.0,G,50000,0.937761,0.0002415891282301421,1000000,0.93628,0.0010923347618747652,0,0.93628,-2.5001640907190015,-0.09796790195023203,1.5905272763852845,0.019442079899463012,0.004546674792044048,0.008474814418040369,1.0596006024807199
300,2.0,6.0,emp,50000,0.950098,0.00021774248642834958,1000000,0.94614,0.0010095454462281529,0,0.94614,-2.207360902265884,-0.05261628883861577,1.7254899414523162,0.014927205763540227,0.0056093626687463176,0.011287283451543973,1.0102501521139808
300,2.0,6.0,G,50000,0.950098,0.00021774248642834958,1000000,0.94854,0.0009880472498823116,0,0.94854,-2.186325458054786,-0.05267833751463488,1.708867307406006,0.014985660946070886,0.00554284214611298,0.009588653001103155,1.000347724120338
300,2.0,8.0,emp,50000,0.952393,0.0002129332607907932,1000000,0.94912,0.0009827637111737494,0,0.94912,-2.1131968502579714,-0.03615516523206492,1.8129146507989384,0.013731898011550359,0.005441403197035283,0.012111875269962848,1.0024805243480739
300,2.0,8.0,G,50000,0.952393,0.0002129332607907932,1000000,0.95132,0.0009623955278366577,0,0.95132,-2.0846628769546567,-0.035403221839652776,1.7915861830414337,0.013264910159262377,0.0054383422733288184,0.010865624466226716,0.9926620434116121
300,2.0,12.0,emp,50000,0.951934,0.0002139057260664147,1000000,0.9489,0.000984771953296803,0,0.9489,-2.046150418107996,-0.016581829021074614,1.8871251519002696,0.01385014143967771,0.005759090258201064,0.012602741947800686,1.0043246478759653
300,2.0,12.0,G,50000,0.951934,0.0002139057260664147,1000000,0.95122,0.0009633328770471819,0,0.95122,-2.0261549068660396,-0.016185750512776,1.8736395583377012,0.013476312207759689,0.005824143940965336,0.011748017000749034,0.9944628119018597
300,2.0,16.0,emp,50000,0.951107,0.00021564432417988646,1000000,0.9479,0.000993836908149421,0,0.9479,-2.029060143178046,-0.011496920471502657,1.9253889455412156,0.015309599759094522,0.005392975263492918,0.01246555990000916,1.0068647098024994
300,2.0,16.0,G,50000,0.951107,0.00021564432417988646,1000000,0.95054,0.0009696773525250547,0,0.95054,-2.0066714054743877,-0.011479069901798665,1.905824474133806,0.013057780524259835,0.005314506921920094,0.012482958328498595,0.9969625191966636
300,2.0,24.0,emp,50000,0.950389,0.00021713992879938035,1000000,0.94686,0.0010031564224985052,0,0.94686,-2.0174256640645725,-0.007795322134212279,1.9508777489736633,0.014974106390999123,0.005279485871139267,0.012219347769505012,1.0093867695250378
300,2.0,24.0,G,50000,0.950389,0.00021713992879938035,1000000,0.9497,0.000977444729895251,0,0.9497,-1.9979693931824711,-0.007787032584397212,1.93277925863498,0.012877979409858983,0.005209498214882611,0.012187933886037079,0.9994446963901493
300,2.0,32.0,emp,50000,0.950038,0.0002178664695541743,1000000,0.94652,0.0010061798010296168,0,0.94652,-2.010813579199381,-0.0057382751214434405,1.9594416207414997,0.015058368093164807,0.0053085440427029455,0.011624242631698997,1.0104228183569324
300,2.0,32.0,G,50000,0.950038,0.0002178664695541743,1000000,0.94938,0.0009803837575153925,0,0.94938,-1.9897946442005645,-0.005736868108454511,1.9429530400225925,0.01312402794369769,0.005306072333346059,0.011620180625276979,1.000462888159814
300,2.0,48.0,emp,50000,0.949802,0.00021835329353137766,1000000,0.9462,0.00100901496520121,0,0.9462,-2.0105651754138814,-0.004434969650117299,1.9697901718935156,0.015351900376882412,0.005653804994561414,0.010774135616231724,1.0112183426762356
300,2.0,48.0,G,50000,0.949802,0.00021835329353137766,1000000,0.94916,0.0009823980293139842,0,0.94916,-1.98439928210858,-0.0044269161812168206,1.9509391860478102,0.012773165313577934,0.005618893225569873,0.011289688499206096,1.0012424917246203
300,2.0,64.0,emp,50000,0.949676,0.00021861265979810051,1000000,0.94608,0.001010075577370327,0,0.94608,-2.0104709052549534,-0.004672493684310086,1.9698748804008641,0.015301026963572334,0.005726940076820342,0.011251225276748818,1.0115103399617766
300,2.0,64.0,G,50000,0.949676,0.00021861265979810051,1000000,0.94894,0.000984407196235379,0,0.94894,-1.9844916922261442,-0.0048564410046755095,1.95332761093299,0.012730808551800832,0.005716737701829988,0.011633379798710698,1.001527303703742
300,2.0,96.0,emp,50000,0.949579,0.00021881207178535658,1000000,0.94636,0.0010075986343777966,0,0.94636,-2.010837709860973,-0.0032355867532136433,1.9702232830656488,0.01514486891238313,0.005604358644133852,0.011677427174631473,1.0117257595958826
300,2.0,96.0,G,50000,0.949579,0.00021881207178535658,1000000,0.94898,0.000984042271449758,0,0.94898,-1.9832005361200506,-0.0031193842071844495,1.9570792277689373,0.012503805177627877,0.005549046790709704,0.011202264613329588,1.0017360548721537
300,2.0,128.0,emp,50000,0.949549,0.00021887370010807608,1000000,0.9464,0.0010072441610652302,0,0.9464,-2.010038590985022,-0.0029017561525783416,1.9709952548315972,0.014961062872614042,0.005529568180406638,0.011693969969851208,1.011803741748628
300,2.0,128.0,G,50000,0.949549,0.00021887370010807608,1000000,0.949,0.0009838597461020553,0,0.949,-1.9848085881520827,-0.0029717881673042602,1.9586135871644383,0.012379662308158148,0.0055334238642829065,0.011209274832841223,1.0018108923444842
300,2.0,192.0,emp,50000,0.949502,0.000218970208010131,1000000,0.94636,0.0010075986343777966,0,0.94636,-2.009298357401804,-0.002385606738004072,1.970013494724248,0.014683317848857408,0.005536312259179678,0.011687683610182778,1.0118615158675006
300,2.0,192.0,G,50000,0.949502,0.000218970208010131,1000000,0.94894,0.000984407196235379,0,0.94894,-1.9853467850923798,-0.002348795681780916,1.9597496128275307,0.012491462161292904,0.005561237890903124,0.01099695761464001,1.001865644426121
300,2.0,256.0,emp,50000,0.949477,0.00021902152056590236,1000000,0.94638,0.0010074214172827577,0,0.94638,-2.0087844863802413,-0.0022974108142809766,1.9703408965564988,0.014502237201285318,0.005612263628167581,0.01144496276817973,1.0118827601711315
300,2.0,256.0,G,50000,0.949477,0.00021902152056590236,1000000,0.9488,0.0009856831133787372,0,0.9488,-1.9859271772288447,-0.002397901737263731,1.9607853807081008,0.012494336903960063,0.005570639042910606,0.010792129346783214,1.0018854225827316
300,2.0,512.0,emp,50000,0.949475,0.00021902562492776969,1000000,0.94646,0.0010067121574710422,0,0.94646,-2.0065128665686363,-0.0023073195489766926,1.9708860333334792,0.014188287277669673,0.005589095609960069,0.01124566517794587,1.011905022044631
300,2.0,512.0,G,50000,0.949475,0.00021902562492776969,1000000,0.94886,0.0009851365428203338,0,0.94886,-1.9851329403992097,-0.002357139029906098,1.9608111509955721,0.01249668216169735,0.005585779650234507,0.010619842300001322,1.001905539871235
300,2.0,1024.0,emp,50000,0.949459,0.00021905845639691692,1000000,0.94654,0.0010060022703751712,0,0.94654,-2.006984857890675,-0.0025777776718174652,1.9712448399006772,0.014048773935473935,0.005539172452188079,0.011244884628897708,1.011911820007704
300,2.0,1024.0,G,50000,0.949459,0.00021905845639691692,1000000,0.94874,0.0009862293080212124,0,0.94874,-1.9855046005839057,-0.0025869749540624034,1.9615004648502674,0.012496355153267764,0.0056165944102779045,0.010564950307732163,1.001911289605345
300,2.0,2048.0,emp,50000,0.94945,0.00021907692142259072,1000000,0.94654,0.0010060022703751712,0,0.94654,-2.0068413444971602,-0.0026869605444256464,1.9707897454414862,0.014014799869801814,0.005521337048211568,0.011247019694425793,1.0119141343389224
300,2.0,2048.0,G,50000,0.94945,0.00021907692142259072,1000000,0.94872,0.000986411289473108,0,0.94872,-1.9843567241447377,-0.0026935283727004787,1.9616196713438694,0.012431100318016265,0.0056049372128494,0.010551464701439205,1.001913085725636
300,2.0,4096.0,emp,50000,0.94946,0.00021905640460849354,1000000,0.94658,0.0010056470911805992,0,0.94658,-2.0062869256983813,-0.0027325557133265925,1.9710463401596106,0.013995637155274437,0.005528572697434032,0.01124828378538029,1.0119150202433418
300,2.0,4096.0,G,50000,0.94946,0.00021905640460849354,1000000,0.94876,0.0009860472848702536,0,0.94876,-1.9843557149734554,-0.0027576295823906836,1.961570414147534,0.012398191941751284,0.005597403762758256,0.010547687435856278,1.001913713985785
300,2.0,8192.0,emp,50000,0.94946,0.00021905640460849354,1000000,0.94658,0.0010056470911805992,0,0.94658,-2.006503517311817,-0.002703932228307111,1.9710175072167115,0.013985655456259202,0.005536046873421063,0.011247129780093993,1.0119153953727555
300,2.0,8192.0,G,50000,0.94946,0.00021905640460849354,1000000,0.94878,0.0009858652199971358,0,0.94878,-1.984415915627099,-0.0028014602792404376,1.9615451306945446,0.012383868096841435,0.005596325782531993,0.0105461527562772,1.0019139606564844
300,3.0,0.0,emp,50000,0.988287,0.00010759091797637928,1000000,0.98568,0.0005313179387146645,0,0.98568,-1.6548517855810772,-0.0055082145065175475,1.6248493022901782,0.007252551267340465,0.007381699253247791,0.007489591627922801,0.8747743477364666
300,3.0,0.0,G,50000,0.988287,0.00010759091797637928,1000000,0.9878,0.0004909411370011682,0,0.9878,-1.6332132785312197,-0.005428738510694321,1.6042370037561562,0.005383738405979848,0.007426176034292654,0.007640784616488606,0.86641354553859
300,3.0,0.25,emp,50000,0.986948,0.00011349733607446456,1000000,0.9844,0.0005541956333281587,0,0.9844,-1.7200836192806195,-0.04899755909387058,1.592682567109513,0.006597110615385824,0.007335997949721462,0.006822661085003008,0.8952104858092884
300,3.0,0.25,G,50000,0.986948,0.00011349733607446456,1000000,0.98602,0.0005250630362156527,0,0.98602,-1.697680858291491,-0.04803482573443535,1.5727118281054988,0.005640573195032406,0.0074233728619791575,0.006950973644487472,0.8868608006938857
300,3.0,0.5,emp,50000,0.980692,0.00013760523658640317,1000000,0.9772,0.0006675351676129137,0,0.9772,-1.8706747347801012,-0.07654493172163272,1.5724612796841302,0.008728266829067344,0.007768458499249446,0.006662697120325252,0.9470055534060103
300,3.0,0.5,G,50000,0.980692,0.00013760523658640317,1000000,0.9797,0.0006306807433242271,0,0.9797,-1.8333778610823765,-0.0771396559490421,1.550191301330966,0.006447764473228539,0.00775784808746433,0.007304700934896628,0.9378982833656776
300,3.0,1.0,emp,50000,0.9464,0.0002252266414081602,1000000,0.94184,0.001046684426176295,0,0.94184,-2.329911198809931,-0.1084760134651268,1.5499070453185102,0.012777319998565323,0.0077251278113377895,0.007632533980482003,1.0861126088702544
300,3.0,1.0,G,50000,0.9464,0.0002252266414081602,1000000,0.94358,0.0010318602967456401,0,0.94358,-2.3080096569338657,-0.10814750086767441,1.5274467395900124,0.013467920177295645,0.007782006645207796,0.008348285680208338,1.0735618725052305
300,3.0,2.0,emp,50000,0.923933,0.0002651052838232388,1000000,0.91998,0.0012133985297502216,0,0.91998,-2.878306657663534,-0.1309830750916693,1.552119306433747,0.028485988139703277,0.006821948931315751,0.008891946689326148,4.152965662506058
300,3.0,2.0,G,50000,0.923933,0.0002651052838232388,1000000,0.92178,0.0012008466313397392,0,0.92178,-2.8505236283231943,-0.13059863902538177,1.533122324830788,0.026388977565331855,0.006767454150536525,0.008284518609389592,3.8844768883899707
300,3.0,3.0,emp,50000,0.925259,0.00026297296993987797,1000000,0.92168,0.001201548813823225,0,0.92168,-2.8290452711714025,-0.12342790400084544,1.5774213781003585,0.0261239948269777,0.006817398249796219,0.00961850032352261,1.1509830834756132
300,3.0,3.0,G,50000,0.925259,0.00026297296993987797,1000000,0.92366,0.0011875369838451346,0,0.92366,-2.8127659078459035,-0.12221914582828641,1.56652623984697,0.02703330948948553,0.00661312520104089,0.01034026704536736,1.1418094282928135
300,3.0,4.0,emp,50000,0.932526,0.00025084110373700723,1000000,0.92912,0.0011476587088503276,0,0.92912,-2.6291601958059014,-0.10451909914604013,1.6208602702885577,0.02232967541886175,0.00599956213466002,0.009706050965792655,1.0931626940292969
300,3.0,4.0,G,50000,0.932526,0.00025084110373700723,1000000,0.93136,0.0011307391423312455,0,0.93136,-2.610787148832433,-0.1041569886360767,1.6082863305984816,0.022618669268305164,0.0058436800905786596,0.010156228336909528,1.0832330791341243
300,3.0,6.0,emp,50000,0.94425,0.00022943830870192532,1000000,0.9414,0.0010503907844226356,0,0.9414,-2.3332709466014703,-0.06743153147187368,1.7040669958413948,0.017516902814220345,0.004889437681741407,0.010426519786591131,1.03346842203896
300,3.0,6.0,G,50000,0.94425,0.00022943830870192532,1000000,0.94368,0.0010310000737148376,0,0.94368,-2.3017018031071137,-0.06755702042734729,1.6890372172976396,0.01652996085804573,0.004984550470373671,0.009439516300356405,1.0234068271738648
300,3.0,8.0,emp,50000,0.949129,0.00021973425167460807,1000000,0.94556,0.0010146554725619927,0,0.94556,-2.1801950275458477,-0.045049681520457074,1.775421617004069,0.015019881841310706,0.005619556773869212,0.011680248715914634,1.014277079049554
300,3.0,8.0,G,50000,0.949129,0.00021973425167460807,1000000,0.94822,0.000990947340679615,0,0.94822,-2.157096281364835,-0.04472570338507334,1.761089409274891,0.014756497338202742,0.005569843520645982,0.010378023238611141,1.0043717780617298
300,3.0,12.0,emp,50000,0.950961,0.00021594947668146836,1000000,0.94782,0.000994557666503054,0,0.94782,-2.0826555505742514,-0.02456252728966301,1.8707825437147758,0.014161103924630122,0.005322009486988999,0.012925348051447618,1.0075823548691816
300,3.0,12.0,G,50000,0.950961,0.00021594947668146836,1000000,0.95038,0.0009711627628775724,0,0.95038,-2.055686836104542,-0.024667736797222332,1.847487141853749,0.01292827571629795,0.005327101733728898,0.011282753178288056,0.9977213969997059
300,3.0,16.0,emp,50000,0.950843,0.00021619572001082724,1000000,0.9477,0.000995637584666228,0,0.9477,-2.047831771780427,-0.01635440142130703,1.9056907239750198,0.014041769928644287,0.0055285145590098965,0.012937725816702097,1.0080140068454002
300,3.0,16.0,G,50000,0.950843,0.00021619572001082724,1000000,0.95006,0.0009741252116642911,0,0.95006,-2.0269124871145654,-0.016208528457315942,1.8923283567012619,0.013294213922756131,0.00554709670544734,0.01233282024672848,0.9981305056292715
300,3.0,24.0,emp,50000,0.950331,0.00021726019064476578,1000000,0.94696,0.0010022650188448161,0,0.94696,-2.0260837854551026,-0.008564954146708836,1.942992256236376,0.015256006909868286,0.005306915799646426,0.012545034381965614,1.0096148245825445
300,3.0,24.0,G,50000,0.950331,0.00021726019064476578,1000000,0.95,0.0009746794344808968,0,0.95,-2.0016985373747875,-0.008452246764378876,1.926138170720409,0.013011941032523427,0.005318856400413204,0.012470055545243705,0.9996940614246314
300,3.0,32.0,emp,50000,0.950091,0.00021775695561565875,1000000,0.94656,0.0010058247004324364,0,0.94656,-2.0184907662195988,-0.007013781269475983,1.9556161279275097,0.01510589608559935,0.005229753114010567,0.012478612466772449,1.0104808275874244
300,3.0,32.0,G,50000,0.950091,0.00021775695561565875,1000000,0.94948,0.0009794664833469291,0,0.94948,-1.993840514040999,-0.006815723047116655,1.9387257133465887,0.013435476011310728,0.005101383020413704,0.012650492028858559,1.0005395015311909
300,3.0,48.0,emp,50000,0.949781,0.00021839654768104742,1000000,0.94618,0.0010091918311203275,0,0.94618,-2.0101998740062483,-0.005097895949028555,1.9649768272461297,0.01516174352670896,0.005278405470787904,0.011601588404176352,1.0112137602821811
300,3.0,48.0,G,50000,0.949781,0.00021839654768104742,1000000,0.9491,0.0009829464888792263,0,0.9491,-1.9888405550594488,-0.005236979233622874,1.9480346727778497,0.01307771991012292,0.005283126243440621,0.011644053892206548,1.0012518730248678
300,3.0,64.0,emp,50000,0.949719,0.00021852418868171099,1000000,0.94618,0.0010091918311203275,0,0.94618,-2.0117703166814542,-0.0045357014871945205,1.9682135192284433,0.01527127701280683,0.005516764604727536,0.010832867418280278,1.0114976894790935
300,3.0,64.0,G,50000,0.949719,0.00021852418868171099,1000000,0.94894,0.000984407196235379,0,0.94894,-1.9847845613976842,-0.004528758837497074,1.9510932557882994,0.012890746419319624,0.00544732807795997,0.011277069011209786,1.0015256815484743
300,3.0,96.0,emp,50000,0.94962,0.00021872781167469303,1000000,0.94612,0.0010097221954577411,0,0.94612,-2.0092307548829513,-0.004635932349517709,1.9710299329641785,0.015407506462258275,0.005727437117192203,0.0112625828176879,1.0117134475784402
300,3.0,96.0,G,50000,0.94962,0.00021872781167469303,1000000,0.94888,0.0009849542689891755,0,0.94888,-1.9838949136639537,-0.004620202689782724,1.954647673736406,0.012743225614228549,0.005718118689271497,0.011647385435428863,1.0017314596502813
300,3.0,128.0,emp,50000,0.949585,0.0002187997435441824,1000000,0.9463,0.0010081300511342768,0,0.9463,-2.012016176295228,-0.0032800460665503156,1.970175264616147,0.015298080185126064,0.005586706473357368,0.01154983700505264,1.011793527812913
300,3.0,128.0,G,50000,0.949585,0.0002187997435441824,1000000,0.949,0.0009838597461020553,0,0.949,-1.9838017415630729,-0.003111454721849829,1.9579468125902972,0.012584620512414088,0.00562472034110304,0.011292814105710617,1.001806602262033
300,3.0,192.0,emp,50000,0.949534,0.00021890450622132017,1000000,0.94638,0.0010074214172827577,0,0.94638,-2.0104195759287595,-0.0028458281450212505,1.9716117016112191,0.015031635277607494,0.005528910741050647,0.011686256822733386,1.0118542043043457
300,3.0,192.0,G,50000,0.949534,0.00021890450622132017,1000000,0.949,0.0009838597461020553,0,0.949,-1.984779027289791,-0.0029033621735803064,1.9589356130399156,0.012380057531545207,0.0055300056165973515,0.01121481654072124,1.001862373107208
300,3.0,256.0,emp,50000,0.94949,0.00021899483989354645,1000000,0.9463,0.0010081300511342768,0,0.9463,-2.0099669953834804,-0.0026179102773302137,1.9711889760360457,0.014799600054888843,0.00550920154415989,0.01172880930292344,1.0118771198923164
300,3.0,256.0,G,50000,0.94949,0.00021899483989354645,1000000,0.94902,0.000983677178753274,0,0.94902,-1.9844519092764124,-0.0026936358080486703,1.959292454179555,0.012489981232177459,0.005590165367667402,0.011073565548623522,1.001882846723622
300,3.0,512.0,emp,50000,0.949464,0.0002190481972169596,1000000,0.94642,0.0010070668657045565,0,0.94642,-2.00747299461212,-0.0022809830328572346,1.9703284047280571,0.014364438646214164,0.005626876121137371,0.011292833317814499,1.0119020982033171
300,3.0,512.0,G,50000,0.949464,0.0002190481972169596,1000000,0.94882,0.0009855009649919172,0,0.94882,-1.9855774880570514,-0.0024101432075144353,1.9611732774070545,0.012491769879479777,0.005613449311594795,0.010674070963759028,1.001904174016145
300,3.0,1024.0,emp,50000,0.949468,0.00021903998944485003,1000000,0.94652,0.0010061798010296168,0,0.94652,-2.0073877276922865,-0.002248922912503054,1.971089736911789,0.014114363666163648,0.005566805792921816,0.0112399503872972,1.0119103342619087
300,3.0,1024.0,G,50000,0.949468,0.00021903998944485003,1000000,0.9488,0.0009856831133787372,0,0.9488,-1.9860160930339246,-0.002277160612883796,1.9607226885033935,0.012509746456847487,0.00558796853425099,0.01058007302320824,1.0019105893237727
300,3.0,2048.0,emp,50000,0.949453,0.0002190707666280465,1000000,0.94654,0.0010060022703751712,0,0.94654,-2.006760481378599,-0.0026596902433243777,1.970818867720709,0.014026045830784067,0.0055305345492177894,0.011247070914365238,1.0119133856717246
300,3.0,2048.0,G,50000,0.949453,0.0002190707666280465,1000000,0.94874,0.0009862293080212124,0,0.94874,-1.9849206731465832,-0.0026678035477104155,1.9616649694766954,0.01246590170696536,0.005612102332551144,0.010556306616355619,1.0019127314121599
300,3.0,4096.0,emp,50000,0.949454,0.00021906871498230865,1000000,0.94656,0.0010058247004324364,0,0.94656,-2.006450127639179,-0.0028077894724889106,1.9709518856922958,0.014005240082066458,0.005524540968697835,0.011247956405771158,1.0119146444751264
300,3.0,4096.0,G,50000,0.949454,0.00021906871498230865,1000000,0.94874,0.0009862293080212124,0,0.94874,-1.9842925595619156,-0.0027690005743900813,1.9615958536642661,0.012413918388766515,0.005599268280301098,0.010549455349992628,1.0019135358003388
300,3.0,8192.0,emp,50000,0.949463,0.00021905024910052041,1000000,0.94656,0.0010058247004324364,0,0.94656,-2.0063755341321285,-0.002708784825579254,1.9710508955827377,0.013990405220254682,0.005531533515692072,0.011248303966676728,1.0119152071313453
300,3.0,8192.0,G,50000,0.949463,0.00021905024910052041,1000000,0.94878,0.0009858652199971358,0,0.94878,-1.984386725972453,-0.0028101214492056996,1.961557975161583,0.012390399637233106,0.005596580230295837,0.01054688495779065,1.001913871308001
300,4.0,0.0,emp,50000,0.977616,0.00014792889016010348,1000000,0.97388,0.0007132705741862625,0,0.97388,-1.7869239415314964,-0.005045580217944197,1.7442330699143618,0.007415060935465527,0.007605686137398801,0.008782596529290362,0.9301529457950222
300,4.0,0.0,G,50000,0.977616,0.00014792889016010348,1000000,0.9762,0.0006816679543590126,0,0.9762,-1.7592103082848085,-0.005167993124457298,1.7251281798407176,0.006656527502756931,0.0076012176947692755,0.007641540260725585,0.9213717684992946
300,4.0,0.25,emp,50000,0.976563,0.0001512868369389751,1000000,0.97252,0.0007310930118664787,0,0.97252,-1.8335911606362725,-0.025611601604101322,1.7110023025233208,0.00835172400165465,0.007444322817380299,0.008223388219755337,0.9348867826510329
300,4.0,0.25,G,50000,0.976563,0.0001512868369389751,1000000,0.97532,0.0006938428871149439,0,0.97532,-1.8115862760496306,-0.025522432970911106,1.689024987023609,0.007565769028571814,0.0073529137863809334,0.00817618140979309,0.9261030279360672
300,4.0,0.5,emp,50000,0.971732,0.00016573750383060547,1000000,0.96766,0.000791127352579849,0,0.96766,-1.9244491349059394,-0.04121825969078689,1.6831088730634163,0.010354022265454035,0.007224031333099662,0.007876872866856482,0.9482996838167795
300,4.0,0.5,G,50000,0.971732,0.00016573750383060547,1000000,0.9703,0.0007591825867339154,0,0.9703,-1.9059373570657927,-0.041549168469704315,1.6705400022400623,0.008934116953293806,0.007229709220823009,0.008267569653325873,0.9394054814535627
300,4.0,1.0,emp,50000,0.956523,0.00020392829737679856,1000000,0.95212,0.0009548560687349695,0,0.95212,-2.1533163157425883,-0.07088351163443632,1.64945477770257,0.011486476736733052,0.007609521229638283,0.0071479176293129856,0.994969325802339
300,4.0,1.0,G,50000,0.956523,0.00020392829737679856,1000000,0.9544,0.0009329591630934333,0,0.9544,-2.1343910974524647,-0.0700402273371287,1.6290841180538784,0.01175753634646335,0.00756415237982259,0.00771143741434583,0.9849933249692673
300,4.0,2.0,emp,50000,0.937617,0.00024184987349800283,1000000,0.93374,0.0011123813410876685,0,0.93374,-2.5079739166255535,-0.09667924356518937,1.6235737012480995,0.019043726091763996,0.00730299871284798,0.008900948563915722,1.0710635356021436
300,4.0,2.0,G,50000,0.937617,0.00024184987349800283,1000000,0.93538,0.00109949311594025,0,0.93538,-2.499735770249799,-0.09644742849566695,1.6057586161440296,0.020466705165993696,0.007252095503172689,0.00831666481967836,1.0618383760830707
300,4.0,3.0,emp,50000,0.932499,0.0002508876541382617,1000000,0.92868,0.0011509427231621914,0,0.92868,-2.6262484859148096,-0.1034373578269244,1.630791777467122,0.022446024364350926,0.006645118291418251,0.00940999096741216,1.0945865934543184
300,4.0,3.0,G,50000,0.932499,0.0002508876541382617,1000000,0.93076,0.0011353045617806701,0,0.93076,-2.6080121669546985,-0.10290891106437444,1.612204774061245,0.020942557494707567,0.006545968461651383,0.009355690770741663,1.0848708120289026
300,4.0,4.0,emp,50000,0.934076,0.00024814920153810687,1000000,0.93116,0.001132263700734065,0,0.93116,-2.5771954573080547,-0.09793721178674547,1.648547203439429,0.02218025535747585,0.006658534003010653,0.010392380464555795,1.0826423028071295
300,4.0,4.0,G,50000,0.934076,0.00024814920153810687,1000000,0.93316,0.0011168922454740206,0,0.93316,-2.5522351122579394,-0.09708299429512889,1.6352824247874205,0.022036107104273967,0.0065074800627065695,0.010269032106707675,1.0728067596573607
300,4.0,6.0,emp,50000,0.941488,0.00023470906641201574,1000000,0.9383,0.0010760400550165405,0,0.9383,-2.3752370512582166,-0.0743713747809605,1.7102855553087164,0.019898554866321114,0.0057389765174674125,0.010306960021879532,1.0450710556528688
300,4.0,6.0,G,50000,0.941488,0.00023470906641201574,1000000,0.94078,0.001055585066207362,0,0.94078,-2.3562397623581353,-0.07353169075737555,1.6908989223659374,0.017297459740268126,0.005757519549984718,0.00918915161617898,1.0350208931331983
300,4.0,8.0,emp,50000,0.946663,0.00022470461595392287,1000000,0.94332,0.0010340926225440345,0,0.94332,-2.2343066319046923,-0.05208971056631441,1.7594465905668288,0.01632230330199755,0.0050606114474879196,0.011091919237035777,1.0237873762249645
300,4.0,8.0,G,50000,0.946663,0.00022470461595392287,1000000,0.94522,0.0010176360017216377,0,0.94522,-2.2114722075473217,-0.05165982731616876,1.7447812045400186,0.015131220115133594,0.005066799172145892,0.010405439605628614,1.0138333020197192
300,4.0,12.0,emp,50000,0.949994,0.00021795733519200494,1000000,0.94674,0.0010042247995344466,0,0.94674,-2.108848699068277,-0.028116622336892313,1.8513374151120245,0.01370126077979375,0.005657466321257375,0.012492529380298609,1.011143203943168
300,4.0,12.0,G,50000,0.949994,0.00021795733519200494,1000000,0.94978,0.0009767082635055366,0,0.94978,-2.0863463425532656,-0.02760483010017744,1.8322798827843771,0.014004980152209023,0.005615609618863664,0.010561568212312345,1.0012788241389903
300,4.0,16.0,emp,50000,0.950432,0.00021705071613795692,1000000,0.94708,0.0010011940231543532,0,0.94708,-2.0626522733370254,-0.019281924406168584,1.8972501660058765,0.014032144398286938,0.005249408849512428,0.012907087699585443,1.0094123839245022
300,4.0,16.0,G,50000,0.950432,0.00021705071613795692,1000000,0.94978,0.0009767082635055366,0,0.94978,-2.0390041374630954,-0.01922334411585889,1.8757262069046226,0.013220246732724159,0.0052396528274820525,0.012063186969636817,0.9995441363654862
300,4.0,24.0,emp,50000,0.950281,0.00021736379882353907,1000000,0.94704,0.0010015511809188784,0,0.94704,-2.03078082991914,-0.010442750956950669,1.9343685980726104,0.014056550726491052,0.0057987409468582725,0.013044860551548876,1.009919346346388
300,4.0,24.0,G,50000,0.950281,0.00021736379882353907,1000000,0.94916,0.0009823980293139842,0,0.94916,-2.0107195174363808,-0.010181258898191697,1.9196898903712414,0.012799072049937804,0.005876325290691288,0.012415211224079684,1.0000187671467573
300,4.0,32.0,emp,50000,0.950109,0.00021771974673648694,1000000,0.94676,0.0010040468355609709,0,0.94676,-2.024242166246353,-0.007146675371290679,1.9508548475532765,0.015056297022406764,0.005310846454697017,0.012706877391410345,1.0105658770394372
